word,clicks,impressions,cost,convertedClicks
senas,1,1,0.63,0,
irby,4,5,2.75,1,
birth&ie,1,1,1.0,0,
settepanis,1,1,1.3,0,
danforth,2,4,1.82,0,
byrne,3,3,3.49,0,
bridge,1,1,0.59,0,
lamar,11,14,9.62,0,
steup,1,1,0.81,0,
cammarata,1,2,0.68,0,
rafael,6,9,3.46,0,
conaboy,1,3,1.4,0,
gibson,12,16,11.35,0,
doreen,3,6,2.73,0,
kimberling,1,1,1.17,0,
maricris,1,1,0.59,0,
sheriden,1,1,2.7,0,
bhisma,1,1,0.46,0,
brawer,1,2,1.12,0,
raydeshia,1,1,0.7,0,
8&oe,1,1,1.0,0,
milfor,1,1,1.28,0,
kamrath,2,2,1.12,0,
zaklos,1,1,0.88,0,
bohemian,1,2,1.55,0,
griffin,11,13,6.71,0,
steve,34,56,20.799999999999997,1,
norgren,1,1,0.55,0,
baron,1,1,0.82,0,
gillian,3,3,1.13,0,
vallerand,1,1,0.89,0,
oldtown,1,1,0.46,0,
gilliam,2,2,2.6,0,
redell,1,1,0.88,0,
waco,12,20,8.71,0,
kanipes,1,1,1.14,0,
josue,1,1,0.52,0,
kresge,1,1,0.78,0,
coward's,1,1,0.99,0,
edens,3,2,3.85,0,
nevezi,1,1,1.04,0,
iran,1,1,1.82,0,
needmore,1,1,1.11,0,
amalie,1,2,1.04,0,
lawther,1,2,1.83,0,
reccords,2,2,3.8200000000000003,0,
blackstock,3,5,1.8599999999999999,0,
rebekah,8,15,6.45,0,
shakespears,1,1,0.37,0,
20someones,1,1,0.13,0,
aretha,1,1,0.38,0,
aquilia,1,1,0.85,0,
hefley,1,1,0.54,0,
grund,1,1,0.52,0,
hristo,1,1,0.21,0,
harriet,18,117,6.6000000000000005,0,
obispo,2,3,1.35,0,
buster,1,1,0.2,0,
amalia,1,3,1.23,0,
pamela,24,26,21.900000000000002,1,
runner,1,1,0.47,0,
berry's,1,1,0.31,0,
costello,2,2,1.06,0,
guide,3,36,2.52,0,
bopp,1,1,0.94,0,
cairns,3,4,1.98,0,
greensburg,2,3,2.68,0,
bachali,1,1,0.86,0,
delonge,1,1,0.62,0,
samantha,17,24,13.440000000000001,0,
hummingbird,1,3,0.5,0,
wellesley,3,4,3.8299999999999996,0,
marian,7,7,7.250000000000001,1,
stanger,1,3,1.36,0,
35,3,4,1.43,0,
mattie,3,4,2.57,0,
36,3,3,0.91,0,
mariam,2,2,2.9699999999999998,1,
33,6,13,8.6,0,
ornburn,1,1,0.37,1,
34,2,0,2.36,0,
39,5,6,3.25,0,
mariah,1,2,1.67,0,
37,1,1,0.43,0,
38,12,20,11.19,2,
roesler,1,2,0.92,0,
turning,1,1,1.23,0,
onterio,1,1,2.22,0,
garrow,1,1,1.63,0,
kunsman,1,1,0.58,1,
43,8,9,5.48,0,
boster,1,0,1.22,0,
apersons,1,1,0.48,0,
42,8,8,4.66,0,
hindman,1,1,1.06,0,
41,5,5,2.51,0,
40,7,116,4.239999999999999,0,
senen,1,1,0.69,0,
karekin,1,1,0.7,0,
2c,5,5,3.1599999999999997,0,
burlingame,1,1,1.77,0,
hav3n,1,1,1.86,0,
angwin,1,1,0.21,0,
jazmine,1,1,1.55,0,
dancer,1,1,0.43,0,
turi,1,1,0.61,0,
mamaroneck,1,1,1.21,0,
turk,1,1,0.2,0,
steinbacher,2,2,0.37,0,
22,57,85,41.810000000000024,0,
23,74,95,59.03999999999999,0,
24,66,84,48.449999999999996,2,
perdonal,1,1,1.09,0,
25,61,83,49.83999999999998,0,
26,78,105,66.22,2,
27,72,115,61.60999999999998,1,
28,60,69,49.019999999999996,1,
giovanetti1924,1,1,1.41,0,
29,67,78,50.78,2,
bord,1,1,0.3,0,
kaiden,1,2,1.47,0,
mounce,1,1,0.63,0,
30,60,77,41.309999999999995,0,
spokane,30,45,28.1,0,
32,4,3,2.17,1,
crime,1,1,0.74,0,
31,48,67,36.2,3,
1d,2,2,1.47,0,
jacas,1,1,0.81,0,
shihan,1,2,0.52,0,
helaine,1,1,0.71,0,
is29,1,1,0.41,0,
ways,10,13,14.219999999999999,0,
born,1495,7706,1059.1300000000006,28,
cheney,1,1,2.11,0,
vroman,1,2,1.5,0,
19,64,99,48.03000000000001,0,
cpmc,1,1,0.56,0,
siobhan,1,1,0.86,0,
17,61,72,47.84999999999998,0,
18,79,153,56.88,2,
northwest,3,6,1.97,0,
15,82,91,64.27999999999999,0,
borg,1,1,1.02,0,
16,108,467,64.62999999999998,0,
13,84,199,55.61,1,
woolley,2,2,3.0,0,
nadhua,1,2,0.99,0,
14,68,71,48.92000000000001,1,
11,136,169,87.76999999999995,2,
12,153,264,118.84,4,
21,85,131,64.8,0,
20,74,99,51.459999999999994,0,
claudina,1,1,1.1,0,
figure,20,37,15.700000000000003,1,
loehrs,2,3,1.7999999999999998,1,
josie,2,2,1.6099999999999999,0,
waikoloan,1,1,0.67,0,
0f,2,2,1.75,0,
pocklington,1,1,0.26,0,
getmany,1,1,0.87,0,
moulder,1,3,0.61,0,
bragg,6,7,7.05,0,
claudine,1,1,1.16,0,
bost,1,4,0.61,0,
joshu,1,3,0.7,0,
makasakit,1,2,0.57,0,
08,29,42,19.759999999999998,0,
demerson,2,1,0.82,0,
09,33,57,24.660000000000004,1,
chenoweth,1,1,1.65,0,
byron,2,2,1.7200000000000002,0,
lowdermilk,1,1,1.24,0,
mezan,1,1,0.89,0,
szarota,1,1,1.42,0,
04,29,36,15.729999999999999,1,
renton,2,6,1.8900000000000001,0,
jul,1,1,0.77,0,
05,23,28,14.760000000000002,1,
06,32,45,22.029999999999994,2,
07,45,48,36.690000000000005,3,
pinner,1,1,0.14,0,
kathniel,1,1,0.2,0,
00,2,2,1.42,0,
caldeira,1,1,0.25,0,
isaiah,3,3,3.46,0,
01,39,45,26.81,2,
02,31,58,21.110000000000003,0,
03,34,51,24.43,0,
chenge,1,1,1.57,0,
vivian,10,11,8.930000000000001,1,
mosetta,1,1,0.93,0,
10,143,173,110.08000000000006,2,
bohanon,1,1,0.54,0,
coryatt,1,1,0.17,0,
clymer,2,4,0.78,0,
eilefson,1,1,0.75,0,
bargerstock,1,1,0.79,0,
79,3,4,3.19,0,
78,3,4,1.7399999999999998,0,
alyxandra,1,1,0.89,0,
77,6,7,6.01,0,
brady,7,9,5.009999999999999,0,
clinard,1,1,1.07,0,
jarrett,2,2,0.92,0,
salas,1,3,0.13,0,
tytti,1,1,0.5,0,
hammesfahr,1,1,0.8,0,
tutu,1,3,0.6,0,
ruppel,1,1,1.64,0,
klay,1,1,1.23,0,
tutt,1,1,0.55,0,
zuela,1,1,1.9,0,
82,3,5,1.6,0,
83,7,8,2.45,0,
lapeer,4,4,4.84,0,
80,7,7,5.8,1,
selley,1,1,0.55,0,
81,4,3,1.9,0,
86,1,1,0.24,0,
87,4,7,2.5,0,
janurary,1,1,0.31,0,
wetzel,4,4,6.4,0,
seabrook,1,2,0.48,0,
84,6,11,4.26,0,
klar,1,4,1.43,0,
85,2,3,1.0699999999999998,0,
67,3,5,1.02,0,
hampshere,1,1,1.21,0,
66,15,18,13.0,0,
heredia,1,1,0.76,0,
alessandra,2,2,2.54,0,
69,7,9,4.55,1,
fryling,1,1,0.56,0,
nord's,1,1,0.32,0,
68,5,4,3.6,0,
senka,1,4,0.2,0,
association,1,1,1.06,0,
watervelte,1,1,1.19,0,
bracy,2,2,2.0700000000000003,0,
colijnsplaat,1,1,1.54,0,
white,56,88,48.609999999999985,0,
shahroody,1,1,0.17,0,
malina,1,1,0.53,0,
koechling,1,1,0.48,0,
mayhall,1,1,2.04,0,
juliana,3,5,2.06,0,
threinen,1,1,1.53,0,
alessandro,3,2,2.1,0,
generated,2,2,0.6699999999999999,0,
whitt,1,1,1.35,0,
palacio,1,10,0.38,0,
70,6,6,3.9,0,
margaret's,1,2,1.86,0,
71,11,18,9.34,0,
72,7,7,6.08,0,
73,2,2,1.5299999999999998,0,
pushkin,1,3,1.53,0,
74,5,6,4.27,1,
75,3,3,3.3800000000000003,0,
raxlen,1,2,0.38,0,
76,5,10,4.57,0,
custer,4,4,3.7700000000000005,0,
lukes,11,14,11.100000000000001,0,
59,3,3,3.5,0,
mcgaughy,1,2,0.7,0,
58,5,6,2.8200000000000003,0,
cummins,1,1,0.26,0,
57,9,9,5.02,0,
56,8,13,4.629999999999999,0,
55,2,2,0.7999999999999999,0,
bloomberg,1,1,1.03,0,
mattox,1,1,0.19,0,
pontes,1,2,0.99,0,
stensland,2,2,1.13,0,
newspaperarchive,1,1,0.89,0,
mercier,1,1,1.01,0,
singer,3,3,1.82,0,
9.11,1,1,0.72,0,
engineering,1,1,0.93,0,
panorama,1,1,0.57,0,
railtyking,1,1,0.84,0,
orbison,1,2,0.83,0,
frandeskino,1,1,1.79,0,
brace,1,2,0.85,0,
64,12,13,7.01,0,
wiederman,1,1,0.38,0,
65,5,6,6.5,1,
effingham,2,4,2.2199999999999998,0,
62,6,7,4.13,0,
kjeldgaard,1,1,0.42,0,
63,11,10,11.06,0,
bowe,1,1,1.15,0,
60,10,143,10.520000000000001,0,
61,9,9,6.17,0,
4m,1,1,0.38,0,
kebker,1,1,0.88,0,
49,6,13,3.9000000000000004,0,
dorene,1,2,0.17,0,
48,7,8,4.069999999999999,0,
biloxi,5,7,7.130000000000001,0,
45,5,12,2.89,0,
44,1,1,0.86,0,
vivien,2,2,1.68,0,
spaniel,1,3,1.83,0,
bumgarner,2,2,2.92,0,
47,6,7,5.130000000000001,1,
46,4,5,2.66,0,
3b,1,1,0.49,0,
tighe,1,1,0.54,0,
narin�,1,1,1.08,0,
1931013032,1,1,1.04,0,
gillette,2,2,2.0,0,
obion,1,1,1.77,0,
dekalb,11,27,14.22,0,
forewright,1,1,0.46,0,
rauert,1,1,0.76,0,
westside,1,3,0.56,0,
dashan,1,1,0.62,0,
3f,4,3,2.5,0,
eastford,3,2,2.4,0,
51,5,7,3.26,1,
52,3,5,1.75,0,
53,7,12,5.029999999999999,1,
54,4,4,2.55,0,
masters,3,2,1.27,0,
schmucker's,1,3,0.39,0,
50,11,10,11.809999999999999,0,
berthoud,1,1,0.95,0,
geronimo,1,1,0.54,0,
chldren,1,1,0.84,0,
chickamuga,2,1,0.14,0,
birtdayx,2,1,1.04,0,
febing,2,2,2.5,0,
birtdays,2,3,1.56,0,
ceritificate,2,2,1.88,0,
folowosele's,1,4,0.32,0,
riemann,1,1,1.25,0,
hopper,2,2,1.8499999999999999,0,
bousselot,1,1,0.44,0,
kidnapped,1,1,0.55,0,
gillettes,1,1,1.1,0,
penrod,1,2,0.71,0,
kidder,1,1,0.5,0,
urbonas,1,3,0.64,0,
lockett,1,1,1.3,0,
lupica,3,3,3.9299999999999997,0,
merola,1,1,0.66,0,
malibu,3,5,2.9499999999999997,0,
ststics,1,1,1.4,0,
saleh,1,1,0.34,0,
mowrey,1,1,0.41,0,
salem,30,47,31.93,0,
amato's,1,1,0.8,0,
pottsville,4,4,5.140000000000001,0,
kay,30,34,30.7,1,
higdon,1,1,0.79,1,
cheshire,1,1,0.74,0,
kas,2,1,3.56,0,
madrigal,1,2,0.4,0,
wishes,1,1,0.53,0,
cerficate,2,7,3.01,0,
kirkland,2,2,1.43,0,
kaj,1,1,0.56,0,
kai,1,0,1.69,0,
beeville,3,5,3.75,0,
traced,3,3,4.02,0,
ward,23,53,16.39,1,
ware,3,6,2.37,0,
reynolds,11,19,11.09,0,
einglett,1,3,1.09,0,
scavone,1,1,0.14,0,
lally,1,6,0.22,0,
sklenicka,1,1,0.52,0,
miloslaw,1,1,1.28,0,
dissinger,1,1,1.15,0,
belder,1,2,0.21,0,
google,20,27,16.509999999999998,1,
stonechrat,1,2,0.72,0,
tiger,4,6,3.04,0,
tracer,1,0,0.47,0,
crighton+,1,1,0.13,0,
aldridge,1,1,0.38,1,
marika,1,2,0.16,0,
rackoff,1,1,0.6,0,
stangle,1,11,0.84,0,
zbigniew,1,1,0.84,0,
hartson,1,2,1.08,0,
ermina,1,1,0.51,0,
belden,2,2,0.34,0,
tinker,1,1,0.35,0,
washingtons,1,1,2.22,0,
boston,57,114,60.10999999999999,1,
latter,12,24,15.709999999999999,1,
bostom,1,2,0.96,0,
length,3,2,2.26,0,
stte,1,1,1.42,0,
bizardie,1,2,0.29,0,
stefanide,1,1,1.31,0,
99,5,4,2.85,0,
tracey,7,8,4.2,0,
want,102,164,124.10000000000002,0,
gontkosky,1,1,0.16,0,
lituania,1,1,1.65,0,
kyser,1,1,0.71,0,
98,2,3,1.01,0,
salih,1,2,1.09,0,
ingham,3,3,3.09,0,
magdalene,2,3,1.25,0,
97,5,5,3.3600000000000003,0,
090266,1,2,0.52,0,
96,10,9,7.99,0,
95,5,5,4.87,0,
94,5,7,4.92,0,
hembree,1,1,0.54,0,
93,5,5,7.17,0,
crisp,3,2,2.7199999999999998,0,
92,3,3,1.63,0,
91,6,6,2.66,0,
scranton,8,10,6.7,0,
criss,2,3,1.97,0,
90,6,6,2.66,0,
crist,1,1,0.42,0,
aplicar,2,1,1.9,0,
access,78,121,88.02000000000002,1,
washingtonn,1,2,0.29,0,
gannon,3,3,1.16,0,
southerling,1,1,1.43,0,
enola,1,1,0.19,0,
balsover,1,1,0.39,0,
brane,1,3,0.29,0,
brand,2,5,0.89,0,
endenvale,1,1,0.48,0,
brainerd,1,1,0.79,0,
gibbs,3,11,2.56,0,
calumet,1,1,1.28,0,
88,7,7,4.0,0,
based,8,10,5.03,0,
89,3,7,1.8399999999999999,0,
chrystal,1,1,1.67,0,
opalka,1,1,0.65,0,
bolt,2,1,1.15,0,
orin,2,2,1.4100000000000001,0,
northville,2,2,1.12,0,
bostin,1,3,0.79,0,
watt,1,1,1.72,0,
ulster,1,1,0.47,0,
cesarini,2,2,3.08,0,
mandekic,2,2,0.7000000000000001,0,
b422060,2,1,2.06,0,
briceno,1,2,0.69,0,
rowen,1,1,0.71,0,
ratliff,3,2,3.54,0,
benner,1,1,0.82,0,
??,2,2,1.14,0,
shroder,1,1,0.36,0,
danielle,18,22,17.8,1,
colusa,2,2,1.81,0,
caitlin,4,4,4.05,0,
theodosia,2,1,1.4500000000000002,0,
daniella,2,3,1.13,0,
tolima,2,1,5.7,0,
25720,2,2,0.7,0,
boll,1,1,0.53,0,
waiguru,1,1,0.54,0,
marina,1,2,1.2,0,
arnessa,1,1,0.56,0,
shockey,2,1,1.2,0,
may24,1,1,0.77,0,
pambuhan,1,1,0.72,0,
dwight,6,6,4.0600000000000005,0,
custom,0,1,0.0,0,
eagle,10,13,9.07,0,
hooker,1,2,0.35,0,
nikkel,1,1,0.76,0,
croushore,2,1,1.38,0,
property,2,2,3.07,0,
braly,1,1,0.33,0,
dwayne,6,10,3.5,1,
gratiot,1,1,1.72,0,
steck,2,1,2.04,0,
henig,1,1,0.81,0,
slunder,1,1,0.59,0,
blades,1,1,0.27,0,
winovich,1,1,0.22,0,
wava,1,2,1.83,0,
rashkind,1,1,0.57,0,
hatch,1,1,1.49,0,
friend,10,16,9.65,0,
clayville,1,1,1.64,0,
salle,1,1,1.75,0,
myrtice,1,2,0.79,0,
brooksville,2,1,3.64,0,
marion,54,85,54.56,0,
stocks,3,6,2.25,0,
slabchuck,1,3,0.34,0,
bond,3,6,3.3899999999999997,0,
hludno,1,1,1.54,0,
waidern,1,2,0.29,0,
aalborg,1,1,0.5,0,
bone,1,1,1.49,0,
wash,2,19,2.58,0,
littauer,1,1,0.5,0,
monique,6,8,3.5700000000000003,0,
hodgson,1,1,1.1,0,
matter,3,3,2.3000000000000003,0,
salma,0,16,0.0,0,
hengs,1,3,0.82,0,
lombardo,4,5,3.4400000000000004,0,
steel,2,3,2.12,0,
meyst,1,1,0.72,0,
canfield,2,2,1.06,0,
observe,1,1,1.71,0,
steer,1,1,0.76,0,
book,8,10,9.16,0,
juanita,7,7,6.359999999999999,1,
kyndall,2,2,2.14,0,
metfone,1,1,0.17,0,
sally,13,26,12.84,0,
dicklin,1,1,0.27,0,
043761483,1,1,0.75,0,
bright,1,1,0.26,0,
warehouse,1,2,0.86,0,
annocents,1,3,0.13,0,
mcgees,1,1,0.47,0,
floryan,1,2,1.49,0,
tuscaloosa,5,9,4.800000000000001,0,
sherrieaster,1,1,0.16,0,
jimegilchristadotionrecord,1,1,2.24,0,
blakely,3,4,1.73,0,
fermin,2,4,1.44,0,
buttenschon,1,1,0.47,0,
sojourner,2,1,0.6,0,
leakey,1,3,1.0,0,
malley,2,2,0.63,0,
jjohn,1,1,2.04,0,
harrisonburg,1,1,1.14,0,
colleyville,1,2,1.67,0,
cecelia,2,2,1.54,0,
leakes,1,4,0.53,0,
glendenning,1,1,0.16,0,
alonzo,1,1,1.22,0,
fassett,1,2,0.15,0,
stanhope,1,1,1.7,0,
merrillville,1,1,0.76,0,
duval,7,8,7.4,0,
briggs,2,2,0.77,0,
opening,6,11,8.19,0,
bitter,1,2,2.19,0,
weatherford,2,2,3.4299999999999997,0,
eureka,4,5,2.42,0,
mayhem,1,1,0.18,0,
apopka,2,2,1.04,0,
thrillington,1,1,0.74,0,
lodermeier,1,3,1.49,0,
kristoff's,1,2,0.85,0,
sandahl,1,1,0.49,0,
mayhew,1,2,0.41,0,
westphal,1,2,2.15,0,
coppage,1,4,0.95,0,
dating,1,1,1.18,0,
rivas,1,1,1.53,0,
mcgaffie,1,1,0.69,0,
aiken,3,3,1.76,0,
murphy,17,22,18.27,0,
diggins,1,1,1.55,0,
morman,1,1,1.39,0,
curran,2,3,2.5,0,
aroostook,1,1,1.66,0,
christina,15,19,12.34,1,
marriages,129,674,121.93999999999996,1,
recards,1,1,1.72,0,
hoyle,1,3,0.16,0,
clemons,1,1,0.86,0,
markarian,1,2,0.77,1,
borths,1,1,0.71,0,
shinseki's,1,1,0.51,0,
morning,3,5,2.49,0,
sykes,1,1,0.71,0,
tiffani,1,2,0.68,0,
monaghan,1,1,0.36,0,
marriaged,1,1,0.11,0,
englland,1,3,1.17,0,
patriciasylvesterborngoguen,1,2,0.42,0,
gottman,1,2,0.8,0,
strahan,1,2,0.44,0,
cournoyer,1,1,0.23,0,
edenfield,1,2,0.27,0,
birthdsy,2,2,1.21,0,
byrley,1,1,1.08,0,
tiffany,15,17,12.96,1,
arrowhead,1,2,0.19,0,
ham,1,2,1.54,0,
bartlesville,2,2,1.77,0,
theon,1,2,0.64,0,
masood,1,6,0.53,0,
coleman,10,13,5.97,0,
bartholomews,1,1,0.18,0,
hegney,1,1,0.37,0,
mciver,2,2,1.9300000000000002,1,
lauderdal,1,1,1.13,0,
hal,2,17,0.77,0,
birthrecordfromdodgecounty,1,1,1.19,0,
giveing,1,4,0.79,0,
sagarino,1,4,1.13,0,
colodonato,1,1,0.8,0,
has,35,63,33.71,1,
kraemer,2,3,1.3599999999999999,0,
hoyos,1,1,0.97,0,
dudoit,1,1,1.37,0,
jathagam,1,1,0.23,0,
manuel,17,21,15.36,0,
treston,1,0,0.5,0,
vaughan,7,9,5.72,0,
wakulla,1,2,1.64,0,
maxie,2,2,0.9099999999999999,0,
friday,2,3,2.2,0,
had,21,33,23.51,1,
hospital's,1,1,1.1,0,
penske,1,2,1.63,0,
lyman,1,2,1.0,0,
viroqua,1,2,0.91,0,
dulong,1,0,0.56,0,
birtdate,14,10,7.3,1,
eades,1,4,1.46,0,
shelbye,2,1,1.76,0,
pittsburgh,47,123,45.36999999999999,1,
ormond,1,1,0.79,0,
ursel,1,1,0.56,0,
putre,1,1,1.51,0,
hay,1,1,1.3,0,
hbg,1,1,0.19,0,
lapoint,1,1,0.4,0,
bittar,1,2,1.05,0,
woller,1,2,0.65,0,
chronicle,3,4,1.65,0,
philippines,50,203,51.55999999999999,1,
nashua,4,4,3.25,0,
ahoskie,1,2,1.5,0,
testen,1,1,1.55,0,
tillamook,2,3,0.54,0,
packard,1,1,0.9,0,
2cca,2,1,2.28,0,
delaney,2,2,1.49,0,
garnjobst,1,2,1.51,0,
jalandhar,2,2,1.46,0,
idris,2,2,1.7400000000000002,0,
nabelle,1,1,0.63,0,
mayhan,1,2,0.22,0,
parminder,1,1,0.62,0,
decoito,1,1,0.25,0,
locate,137,242,183.32000000000008,4,
hastings,7,11,6.45,0,
sandall,1,1,0.61,0,
sites,14,35,19.219999999999995,0,
music,9,25,6.96,0,
snowden,2,2,0.54,0,
malmberg,1,1,1.7,0,
willcockson,1,2,0.12,0,
ofbirth,3,2,2.37,0,
sandhu,1,1,0.62,0,
cuthbertson,1,1,0.57,0,
viewed,3,3,2.67,0,
tracks,1,1,0.86,0,
musil,1,1,1.94,0,
newburg,1,2,1.84,0,
slavik,1,1,0.43,0,
hawiian,1,1,0.69,0,
rowan,5,5,5.61,0,
mihaela,1,1,0.5,0,
sheila,5,6,3.72,0,
merrit,1,1,0.32,0,
pleasants,1,1,0.52,0,
gaul's,1,1,0.96,0,
90403,1,1,0.19,0,
bluffs,4,5,2.8200000000000003,0,
never,17,35,21.06,0,
neves,1,1,0.67,0,
there,67,91,60.730000000000004,2,
00218,1,3,0.45,0,
newbury,1,1,0.96,0,
hibler,1,1,0.7,0,
cerit,1,1,2.22,0,
mcgaffey,1,1,0.58,0,
limestone,2,2,3.31,0,
ajaydevgan,1,1,0.16,0,
figgs,1,1,0.16,0,
stcloudhospitalbirthrecords,1,1,1.41,0,
scaife,1,1,0.7,0,
dateofbirth,4,8,2.73,0,
heb,1,1,0.26,0,
labajo,1,1,0.63,0,
vaughey,1,4,0.44,0,
goudelock,1,2,0.51,0,
alvera,2,2,1.04,0,
haute,8,13,8.47,0,
calculation,2,4,0.7000000000000001,0,
hey,1,1,0.63,0,
olsen,2,3,0.72,0,
lance,4,4,3.0399999999999996,0,
cambodian,1,1,1.21,0,
hes,1,1,0.07,0,
her,43,70,34.74999999999999,0,
parjersburg,1,1,1.1,0,
doctors,5,6,6.4399999999999995,0,
corrales,1,1,1.17,0,
voluntary,3,14,7.92,0,
ceriticate,1,3,0.89,0,
lafazia,1,1,0.1,0,
ephased,1,1,0.19,0,
ciera,1,2,1.42,0,
transfer,1,1,1.19,0,
riley's,1,1,2.19,0,
canyon,2,2,1.48,0,
rahdika,1,1,0.45,0,
archdiocese,2,2,2.4699999999999998,0,
altoona,4,4,3.4499999999999997,0,
oxnard,7,20,5.13,0,
rodman,1,1,1.04,0,
columbia,29,55,31.22,0,
joseph's,7,8,6.070000000000001,0,
mendocino,1,2,1.84,0,
demes,3,5,1.8399999999999999,0,
leighton,2,2,1.17,0,
cerda,1,1,0.39,0,
calais,2,3,1.5899999999999999,0,
cretificate,2,2,2.8600000000000003,0,
dover,6,8,5.78,0,
doves,1,0,0.33,0,
callaway,1,1,1.06,0,
mintzer,1,1,0.89,0,
hallingby,2,1,1.52,0,
birkmann,1,1,1.5,0,
dovel,1,1,0.33,0,
fedrick,1,3,0.5,0,
redords,2,2,3.3,0,
goforth,1,2,0.84,0,
stay,1,1,0.26,0,
80917,1,1,0.6,0,
gallery,1,1,0.67,0,
cliffside,2,2,0.72,1,
star,26,31,24.030000000000005,0,
paronable's,1,5,1.32,0,
lukesic,1,1,0.58,0,
beddington,1,1,1.67,0,
chardon,1,1,0.43,0,
mchugh,1,1,1.82,0,
lacrosse,5,5,7.45,0,
tioga,1,1,0.9,0,
lindberg,1,1,0.54,0,
lande,2,1,0.88,0,
etheredge,1,2,0.42,0,
nagley,2,1,1.68,0,
stan,2,2,0.48000000000000004,0,
heiney,1,4,0.17,0,
lemoine,2,2,0.6699999999999999,0,
tuscola,0,1,0.0,0,
hermoso,1,1,0.17,0,
calculating,1,1,0.78,0,
koshland,1,1,0.05,0,
07061925,1,1,0.36,0,
cambre,1,1,0.39,0,
hip,1,2,0.39,0,
pericle,1,1,1.47,0,
pomona,3,5,2.7300000000000004,1,
mistretta,1,1,0.45,0,
him,6,6,6.15,0,
type,8,13,11.7,0,
nikita,3,3,2.92,0,
hiw,5,5,3.5700000000000003,0,
aquino,2,3,0.75,0,
his,40,51,28.179999999999996,0,
primary,2,2,1.35,0,
zebulon,1,1,1.59,0,
demby,1,8,0.78,0,
medicine,1,1,1.76,0,
cichowski,1,1,0.86,0,
vencent,1,5,0.88,0,
bexar,14,263,16.240000000000002,0,
bunting,3,4,1.8599999999999999,0,
lukas,2,17,0.6200000000000001,0,
krishna,1,1,0.22,0,
nodaway,1,1,0.85,0,
hitchins,1,1,1.63,0,
sandro,1,1,0.25,0,
fanning,2,3,0.56,0,
gooch,4,4,4.1899999999999995,0,
mendlowitz,1,1,0.14,0,
irchester,1,2,0.25,0,
abehsera,1,2,0.65,0,
owner,1,1,1.54,0,
shaeen,1,1,0.17,0,
frields,1,2,0.25,0,
2cnh,1,1,0.08,0,
milford,10,13,12.4,0,
sibley,1,1,0.39,0,
sangamon,2,2,2.9000000000000004,0,
peninsula,1,1,1.53,0,
deedee,1,1,0.87,0,
1952manchester,1,1,1.41,0,
christian,38,54,30.080000000000005,0,
domino,1,0,1.34,0,
hopitals,1,1,0.22,0,
african,5,5,5.68,0,
tyra,1,1,0.65,0,
norden,1,2,0.57,0,
nadine,4,5,2.6400000000000006,0,
zarling,1,1,0.56,0,
cincinnati,58,88,63.459999999999994,1,
menard,1,1,0.84,0,
schuskman,1,1,0.82,0,
laprelle,1,2,1.7,1,
cunningham,9,8,7.23,0,
gipson,4,7,2.89,0,
oaklamoma,1,1,1.09,0,
goode,3,3,2.37,1,
bruised,1,2,0.46,0,
sandra,48,70,39.93000000000001,1,
lanae,3,5,1.62,0,
cleopatra's,1,1,0.66,0,
holifield,2,2,1.41,0,
enrico,1,2,0.38,0,
annual,2,1,1.15,0,
numerology,9,63,7.24,0,
newburgh,6,5,4.220000000000001,0,
authalia,1,1,1.06,0,
francisco,43,64,42.76000000000001,2,
liebel,1,2,0.47,0,
rosebank,1,1,1.84,0,
tomasini,1,1,0.56,0,
mormon,44,281,54.33,1,
kmph,1,3,0.15,0,
runkel,1,1,0.66,0,
night,2,2,2.12,0,
cestone,1,1,0.8,0,
santana,3,2,2.2199999999999998,0,
charlemont,1,4,0.87,0,
step,7,11,9.36,0,
mackowiak,1,1,0.59,0,
covenant,2,2,1.95,0,
webb,15,21,12.469999999999999,0,
zajac,1,2,0.9,0,
burchall,1,2,0.38,0,
brazilian,2,4,1.95,1,
montgomergmery,1,1,1.85,1,
waimea,1,1,1.27,0,
webs,1,1,0.34,0,
theda,2,2,0.96,0,
gonna,1,1,0.91,0,
kman,1,2,0.41,0,
lionberger,1,2,0.26,0,
bizon,1,1,0.62,0,
churches,1,3,0.11,0,
albuequerque,1,1,0.47,0,
pridgett,1,1,0.68,0,
janning,1,1,0.47,0,
maryann,4,4,2.35,0,
yancey,1,1,0.95,0,
destry,1,2,1.16,0,
doerschlag,2,1,1.92,0,
sproat,3,2,4.93,0,
feagin,1,1,0.9,0,
claiborne,1,1,1.17,1,
richland,8,11,7.760000000000001,0,
nevers,1,1,0.51,0,
ironwood,1,1,0.69,0,
theft,1,1,0.59,0,
goe,1,1,0.54,0,
god,1,1,1.04,0,
laspca,1,1,2.6,0,
cetifates,1,2,1.6,0,
chippewa,2,3,1.96,0,
purcellville,1,4,1.33,0,
goa,2,2,3.05,0,
lourenco,1,2,1.8,0,
may2014,4,4,2.4499999999999997,0,
glendale,10,17,7.59,0,
lugbauer,1,1,0.61,0,
amarillo,6,24,5.990000000000001,0,
robken,1,0,1.86,0,
jemare,1,2,0.7,0,
marlise,1,1,0.94,0,
deersville,1,1,1.79,0,
tricia,5,6,5.7,0,
weisser,3,3,3.01,0,
macisaac,1,1,0.22,0,
kubak,1,1,1.73,0,
nuernberger,1,1,1.51,0,
boooth,1,3,1.42,0,
chitkara,1,1,0.7,0,
bhotto,1,3,0.57,0,
trester,1,1,0.47,0,
domanski,1,1,0.82,0,
alcantar,1,1,1.2,0,
