word,clicks,impressions,cost,convertedClicks
asariah,1,1,0.96,0,
larmer,1,1,0.6,0,
carlton,4,6,2.43,0,
westfall,1,3,0.26,0,
pathfinder,1,2,0.79,0,
aly,1,1,0.48,0,
gustaf,1,1,0.44,0,
defence,3,4,1.5499999999999998,0,
willborn,1,2,0.76,0,
counyries,1,2,0.62,1,
tomko,1,1,0.18,0,
mulliken,1,1,1.15,0,
bahler,1,1,0.81,0,
regist,1,1,0.95,0,
sheik,1,1,0.01,0,
giometti,1,1,0.8,0,
dewolf,1,1,0.42,0,
all,175,777,92.35000000000001,2,
wilford,4,4,3.5999999999999996,0,
diego,10,11,4.7,0,
ali,1,5,0.09,0,
houses,1,1,0.6,0,
409084da4af2ca02,1,2,0.99,0,
houser,1,1,0.01,0,
haston,1,1,0.86,0,
petersburg,17,78,5.65,0,
aerodrome,1,1,0.89,0,
castellucci,1,2,0.76,0,
ala,1,4,0.61,0,
alb,1,2,0.34,0,
usmm,2,4,1.62,0,
topics,3,4,1.09,0,
raine,1,1,0.47,0,
housed,1,2,0.88,0,
ledford,1,1,0.73,0,
shea,2,2,1.77,0,
michael,112,155,79.11999999999995,4,
holland,20,42,11.31,0,
lela,1,1,0.88,0,
usmc,123,554,88.87999999999997,3,
interred,2,2,0.28,0,
lurry,1,1,0.17,0,
pimsner,1,1,0.32,0,
abc,7,15,4.5,0,
sabre,1,2,0.42,0,
abe,3,3,1.93,0,
grigsby,1,1,0.6,0,
bossard,1,1,0.18,0,
abt,1,1,1.06,0,
sheath,3,51,1.35,0,
breitenbach,2,1,1.48,0,
activities,7,9,4.24,1,
waddell,1,1,0.24,0,
costanzo,1,2,1.01,0,
mckinzie,1,1,0.68,0,
charbono,1,1,0.2,1,
freemans,1,2,0.34,0,
kyler,1,1,1.05,0,
aac,2,3,1.7799999999999998,0,
faters,1,1,1.92,0,
aaa,16,37,6.750000000000001,0,
aaf,13,25,9.239999999999998,0,
aag,1,1,0.3,0,
aad,1,1,0.83,0,
cufflinks,1,2,0.86,0,
monty,1,2,0.16,0,
korea's,2,4,0.73,0,
churchill,5,8,3.01,0,
telanganatransport,1,4,0.61,0,
325205601,1,1,2.01,1,
ussr,4,12,2.37,0,
hollada,1,1,0.22,0,
kutrubes,1,3,0.66,0,
aas,1,1,0.35,0,
prostitution,1,2,0.56,0,
ruble,1,1,0.82,0,
committee,2,7,2.17,0,
pliny,1,1,0.21,0,
committed,2,2,1.23,0,
digiannantonio,1,1,0.01,0,
jedediah,1,3,0.71,0,
craze,1,1,0.48,0,
month,6,92,3.2300000000000004,0,
caffarello,1,2,0.84,0,
sicilyopics,1,1,0.82,1,
70th,8,14,4.279999999999999,0,
pennslyvania,1,2,0.15,0,
region,3,4,1.23,0,
woodworth,1,2,0.27,0,
demanche,1,1,0.23,0,
emancipation,2,2,1.27,0,
choike,1,1,0.72,0,
moss,4,8,2.59,0,
receipants,1,1,0.89,0,
most,32,3093,19.32,1,
vesper,1,1,0.54,0,
grandfater,1,1,0.75,0,
ironside,1,1,0.48,0,
war2propagandamovies,1,1,0.78,0,
maphttp,1,1,0.32,0,
leon,38,63,24.15,1,
ramgarh,1,1,1.22,0,
larman,1,3,0.05,0,
sperl,1,2,0.71,0,
heimlich,1,3,0.6,0,
rrcord,1,2,0.82,0,
montford,1,1,0.82,0,
asignment,1,2,0.67,0,
spero,1,1,0.73,0,
llorente,1,1,0.65,0,
izzo,1,1,0.61,0,
navarra,1,2,0.59,0,
1939original,1,3,0.7,0,
mcintyre,2,2,1.31,0,
widener,2,1,0.9,0,
mott,1,4,1.22,0,
novacek,1,1,0.51,0,
lewisburg,2,7,1.2,0,
navarro,2,7,1.8699999999999999,0,
coldiron,1,2,0.79,0,
sheffer,1,1,1.05,0,
wayne,46,66,28.560000000000006,1,
izzy,2,2,0.7,0,
earth,1,1,0.79,0,
cevett,1,1,1.08,0,
pontiac,1,2,1.01,0,
stacyville,1,1,1.72,0,
mingle,1,1,0.36,0,
afr,1,1,0.38,0,
00753039,1,2,1.33,0,
afs,1,1,0.35,0,
atterbury,1,1,0.7,0,
127.27,1,1,1.2,0,
hawaiin,2,2,0.28,0,
blacksburg,1,2,0.59,0,
caused,18,159,8.51,1,
devault,1,1,0.13,0,
sullivant,1,1,0.86,0,
schrepkow,1,2,0.63,0,
more,13,24,6.1,0,
milstead,1,1,0.88,0,
agc,1,1,0.54,0,
age,24,40,15.41,0,
mora,4,5,1.37,0,
value,18,45,11.260000000000002,1,
crimes,4,5,3.37,0,
charlot,1,2,0.58,0,
sherrod,1,1,0.81,0,
raidt,1,1,0.8,0,
raids,2,2,1.24,0,
colnel,1,1,0.82,0,
sullivans,4,4,3.31,0,
mori,1,1,0.85,0,
33567354,1,1,0.26,0,
militery,5,5,6.01,0,
infanfry,2,4,0.34,0,
causey,1,4,0.44,0,
quercetto,1,1,0.93,0,
aef,2,2,1.5799999999999998,0,
carden,1,1,0.66,0,
utube,3,4,1.58,0,
levi,7,11,3.4999999999999996,0,
nnavy,1,1,0.28,0,
mose,2,2,0.71,0,
llufrio,1,1,0.35,0,
matching,2,9,1.12,0,
crispus,3,2,0.72,0,
matteson,1,1,0.3,0,
afc,1,1,0.66,0,
afb,2,7,1.4100000000000001,0,
hellewell,1,1,0.44,0,
graemiger,1,2,1.1,0,
girard,1,1,0.21,0,
causes,52,470,25.419999999999998,0,
levy,1,1,0.53,0,
eisenhart,1,1,0.3,0,
16572.42,1,1,0.27,0,
gustin,1,2,0.89,0,
moon,11,16,6.7,0,
cookware,1,2,0.46,0,
adn,1,1,1.88,0,
meador,1,1,1.02,0,
lavway,1,1,1.17,1,
monte,7,44,4.16,0,
fehrman,1,2,0.55,0,
add,1,1,0.96,0,
dragoon,3,4,2.52,0,
linehan,1,1,0.86,0,
sumrall,2,3,0.29000000000000004,0,
staniszewski,1,1,0.63,0,
crazy,1,1,1.05,0,
mccarthy,10,18,5.45,0,
lawler,2,2,1.1700000000000002,0,
vagiena,1,1,0.42,0,
viernam,1,2,0.82,0,
ads,1,2,0.49,0,
spent,1,1,0.14,0,
quattlebaum,1,1,0.97,0,
bevrijding,2,1,0.6,0,
less,2,3,0.98,0,
shioji,1,1,0.47,0,
brylewski,1,1,0.11,0,
those,27,39,15.049999999999997,0,
dependents,4,4,4.0,0,
lovel,2,20,2.04,0,
dispose,1,1,0.5,0,
acm,1,1,0.73,0,
cheatwood,1,1,0.84,0,
elijacobs,1,1,1.15,0,
ace,13,85,7.759999999999999,0,
devil,3,7,1.8399999999999999,1,
dittman,1,2,1.03,0,
spend,1,1,0.46,0,
ada,1,1,0.63,0,
2028471,1,1,0.88,0,
garrett,11,12,7.659999999999999,0,
fatality,2,2,1.23,0,
clarksville,3,18,1.6400000000000001,0,
meadow,1,2,0.34,0,
shear,2,2,1.33,0,
elledge,1,1,0.14,0,
letz,1,3,0.46,0,
act,9,14,7.01,1,
lets,1,1,0.89,0,
brietzke,1,1,0.74,0,
zayas,1,2,0.38,0,
keim,1,1,0.65,0,
152nd,1,1,0.22,0,
lexington,13,226,7.169999999999999,0,
billings,4,11,2.5300000000000002,0,
amsterdam,2,2,1.63,0,
jercha,1,4,1.05,0,
pfaffenberger,1,1,0.8,0,
aronsohn,1,1,0.46,0,
gerardo,1,2,0.59,0,
shipat,2,4,1.98,0,
recirds,8,8,7.78,1,
nagel,1,1,0.86,0,
veteran,1762,5295,1290.8599999999976,15,
wwwhow,1,1,1.1,0,
tobe,1,3,0.73,0,
petrie,1,1,1.15,0,
mcgrath,3,3,2.87,0,
calvlry,1,3,0.59,0,
rathbun's,1,1,0.48,0,
tomah,1,1,0.37,0,
malcom,1,1,0.92,0,
corbett,5,7,3.3099999999999996,0,
petris,1,1,0.83,0,
emanuel,1,1,1.73,0,
hartline,2,3,1.79,0,
pendelton,1,1,0.2,0,
freston,1,1,0.54,0,
thomsen,1,1,0.17,0,
reasons,13,75,4.44,0,
marcellus,1,1,0.35,0,
21029,1,12,0.81,0,
personal,40,2831,28.48999999999999,2,
tabbey,1,1,0.56,0,
jakway,1,1,0.7,0,
blazers,1,1,0.33,0,
rampino,1,1,0.28,0,
eligable,1,1,0.36,0,
11070485,1,1,0.99,0,
selkirk,1,1,0.75,0,
airforce,34,46,27.440000000000012,1,
furford,1,2,1.19,0,
szeker,1,1,0.83,0,
420061111,1,1,0.05,0,
revelution,1,3,0.32,0,
hoskins,3,4,2.13,0,
veteras,1,1,0.35,0,
hartig,2,1,1.6,0,
monoe,1,1,0.27,0,
wintersteen,1,1,0.65,0,
masloski,1,1,0.37,0,
casulaties,1,2,0.53,0,
reinholdt,1,1,0.53,0,
kees,1,6,0.65,0,
bivona,1,4,0.14,0,
6100,1,1,0.97,0,
keen,1,2,1.03,0,
artelery,1,1,0.78,0,
peterson,16,32,10.309999999999999,0,
foxy,1,2,0.53,0,
ww1survivors,1,2,0.37,0,
josheph,1,1,0.49,0,
keep,1,1,0.74,0,
262nd,1,1,0.31,0,
veteranwarrecords,1,3,1.39,0,
seconed,1,2,1.24,0,
culebra,1,1,0.32,0,
linton,4,8,4.05,0,
forww,1,1,0.2,0,
halecky,1,1,1.21,0,
autobiogrhy,1,1,0.49,0,
europeans,1,1,0.41,0,
shepphard,1,1,0.3,0,
personel,17,22,14.700000000000001,0,
crutcher,1,1,1.03,0,
leese,1,3,0.62,0,
kiugmovw2,1,2,0.15,0,
jonathan,6,6,3.46,0,
doylestown,3,5,1.21,0,
coldest,1,1,0.94,0,
dietz,1,1,0.87,0,
candiote,1,1,0.5,0,
bugle,3,17,1.46,0,
finish,3,5,1.9700000000000002,0,
perforated,1,1,0.49,0,
laurie,1,1,0.64,0,
whitehall,1,1,1.37,0,
estanislado,1,1,0.48,0,
admiralty,4,3,2.7399999999999998,0,
militia,54,74,20.470000000000002,1,
airstrip,1,1,0.53,0,
misquito,1,2,0.7,0,
fox4,1,1,0.26,0,
forum,4,7,3.59,0,
307th,1,1,1.02,0,
720th,1,4,1.07,0,
shue,2,2,0.78,0,
awardeded,1,2,0.3,0,
aggie,1,1,0.13,0,
airforcemen,1,1,0.67,0,
hoisington,2,3,0.51,0,
laneville,1,1,0.87,0,
prince,10,21,4.11,1,
four,4,10,2.12,0,
padlocks,1,7,0.35,0,
whelan,1,1,0.42,0,
pollock,2,2,1.97,0,
defense,22,107,18.44,0,
massimino,2,2,0.78,0,
berger,3,3,3.55,0,
oetter,3,3,2.35,0,
blythe,1,2,0.88,0,
leipzig,4,8,3.0100000000000002,0,
forts,3,3,1.13,0,
forty,1,1,0.53,0,
tankers,2,2,1.44,0,
smithwick,1,3,0.28,0,
jaycox,1,1,1.02,0,
mettler,1,1,0.96,0,
feaster,1,1,0.71,0,
rcaf,5,6,2.74,1,
graden,1,1,1.0,0,
mighty,3,3,2.38,0,
praise,1,3,0.82,0,
fahrig,1,2,0.86,0,
relic,2,3,0.94,0,
peacock,3,4,1.6500000000000001,0,
fiore,2,3,1.38,0,
shell,7,155,3.5,0,
stillwell,2,6,0.62,0,
ilitary,1,1,1.11,0,
denius,1,1,1.74,0,
kimber,1,1,0.74,0,
foss,1,1,0.81,0,
rouseau,1,1,0.29,0,
lookup,88,248,112.74000000000004,0,
veterin,1,2,0.42,0,
dealer,1,2,0.45,0,
are,146,420,94.93999999999996,2,
ard,1,1,0.9,0,
arp,1,1,0.51,0,
initiated,2,2,1.3199999999999998,0,
relat,1,2,0.7,0,
arm,4,5,2.12,0,
lennon,1,2,1.24,0,
ark,7,11,4.93,0,
sacco,2,2,1.1600000000000001,0,
fork,3,7,1.46,0,
monet,1,1,0.7,0,
form,21,54,20.070000000000004,0,
gilliland,1,2,0.82,0,
art,14,101,8.920000000000002,0,
hethel,1,2,0.25,0,
eldridge,1,3,0.23,1,
fort,83,191,45.90000000000001,1,
asa,8,15,4.109999999999999,0,
ary,2,3,2.42,0,
skirmish,1,2,0.25,0,
musselwhite,1,1,0.83,0,
ash,1,1,0.29,0,
brimley,1,1,0.56,0,
bestcaususs,1,1,0.82,0,
laurel,1,1,0.14,0,
whodie,1,2,0.32,0,
desomer,1,1,0.65,0,
darlene,1,1,0.41,0,
lauren,2,3,1.25,0,
asn,6,6,4.71,0,
harbaugh,3,2,1.3399999999999999,0,
asp,8,16,3.83,0,
ask,5,7,2.7399999999999998,0,
shin,2,5,1.64,0,
cavendish,1,1,0.39,0,
nova,4,8,2.71,0,
memorabelia,1,1,0.48,0,
meriweather,1,1,0.76,0,
ship,61,111,33.190000000000005,0,
worldwar1memoral,1,1,0.4,0,
parham,1,7,0.48,0,
290th,1,1,0.75,0,
dexxhvopdx,1,1,0.42,0,
navajo,16,174,10.32,0,
apa,3,5,2.08,0,
typical,1,3,0.32,0,
atwell,1,1,0.93,0,
money,25,185,15.69,0,
fore,3,3,1.73,0,
ford,9,11,6.900000000000001,0,
devito,1,1,0.94,0,
thomas,331,487,215.61000000000004,4,
reiter,2,2,2.0300000000000002,0,
apo,1,3,0.76,0,
acquire,1,1,2.45,0,
app,2,3,1.65,0,
corucci,1,2,0.56,0,
apr,1,1,1.02,0,
mock,3,7,2.92,0,
c47,2,6,2.2199999999999998,0,
8th,88,214,49.95,2,
barton,16,75,9.47,0,
owen,15,26,7.309999999999999,0,
wrteckage,1,2,0.7,0,
point,25,48,13.88,0,
stanley,57,101,44.05999999999999,2,
outbreak,1,1,0.13,0,
hinson,2,2,1.52,0,
acushnet,1,2,0.89,0,
utah,28,108,12.780000000000003,2,
oillleft,1,1,0.59,0,
conscripted,1,3,0.12,0,
stoneking,1,1,0.92,0,
transcript,3,2,4.699999999999999,0,
shop,2,2980,1.2000000000000002,0,
ww1veteran,1,1,0.47,0,
foot,6,12,3.71,0,
foos,1,3,0.91,0,
foor,1,2,0.57,0,
show,19,25,11.139999999999999,0,
militay,3,3,3.1399999999999997,0,
veteren,6,8,4.370000000000001,1,
aux,2,4,0.85,0,
shot,40,48,18.759999999999994,1,
guadalupe,2,3,1.96,0,
militar,2,2,2.59,0,
mlnek,1,1,0.88,0,
avn,2,3,1.58,0,
sylouis,1,2,0.79,0,
avg,1,1,0.36,0,
shoe,2,3,1.3599999999999999,0,
ave,3,3,2.0,0,
lakewood,1,1,1.35,0,
cemetaries,6,8,2.4400000000000004,0,
awd,1,1,0.94,0,
porras,2,1,0.12,0,
utha,1,4,0.6,0,
bloodiest,4,19,1.17,0,
dyar,1,1,1.39,0,
borenqueners,1,1,0.84,0,
thorndale,1,1,0.33,0,
saunders,5,12,2.55,0,
318th,6,9,3.39,0,
food,7,21,3.6599999999999997,0,
mendez,2,2,1.0,0,
kearney,2,2,0.7699999999999999,0,
albemarle,2,2,1.29,0,
poilu,1,289,0.38,0,
harter,1,1,0.21,0,
demetrio,1,1,0.98,0,
lousy,1,4,0.5,0,
prostituion,1,1,0.29,0,
ast,1,1,0.71,0,
lousiana,1,1,0.74,0,
coastroy,1,2,0.77,0,
leveanthal,1,1,0.86,0,
atm,1,1,0.62,0,
thomes,1,3,0.27,0,
fond,1,2,0.59,0,
tomas,3,3,1.3399999999999999,0,
atf,1,1,1.65,0,
atc,1,1,0.49,0,
warznak,1,1,0.64,0,
mcgrady,1,4,1.91,0,
merlin,1,1,0.67,0,
forms,2,2,2.42,0,
oakanowa,1,1,0.95,0,
folk,1,1,0.48,0,
evenmts,1,1,0.39,0,
ats,3,2,1.46,0,
3764255,1,1,0.73,0,
hoppy,1,1,0.43,0,
fold,8,38,4.63,0,
intresting,1,1,0.31,0,
colardeau,1,1,0.35,0,
horold,1,2,0.59,0,
aue,1,1,0.32,0,
aug,7,7,3.51,0,
karzinaucki,1,1,1.04,0,
occur,5,7,1.8199999999999998,0,
167th,2,2,1.81,0,
hitzing,1,4,0.38,0,
thibodeau,1,2,0.1,0,
designation,1,1,0.54,0,
longway,1,4,0.65,0,
undefined&amp,1,1,0.22,0,
olive,2,3,0.39,0,
revilution,1,1,0.25,0,
fosher,1,2,0.19,0,
mcelhaney,1,1,0.4,0,
movement,4,4,3.5900000000000003,0,
soohider,1,1,0.16,0,
haswell,2,1,0.62,0,
battalions,20,35,11.209999999999999,0,
subic,1,1,0.96,0,
borders,1,2,0.8,0,
medved,1,1,0.36,0,
buongervino,1,3,0.63,0,
140th,1,2,0.41,0,
hospitalized,2,6,1.7600000000000002,0,
texture,1,1,0.67,0,
raun,1,1,0.88,0,
dillman,1,1,0.24,0,
robbinsdale,1,1,0.32,0,
flynns,1,1,0.9,0,
patis,1,1,0.46,0,
koban,1,2,0.96,0,
buldge,4,5,1.2,0,
arras,1,1,0.25,0,
ciesla,1,2,1.11,0,
fanklin,1,1,0.98,0,
kramer,5,6,3.8,0,
seebee,1,2,0.6,0,
codes,5,6,2.93,0,
starsick,1,1,0.06,0,
enzinna,2,3,1.19,0,
litchfield,2,2,0.96,0,
attacks,1,1,0.26,0,
nohn,1,1,0.8,0,
35527367,1,1,0.91,0,
jovovich,1,1,0.67,0,
caple,1,4,1.44,0,
cooseing,2,1,1.82,0,
schuringa,1,2,0.84,0,
recordsshot,1,1,0.31,0,
makelbust,1,2,0.15,0,
649803,1,1,1.22,0,
sedalia,1,1,1.03,0,
museaum,1,1,0.43,0,
banbury,1,1,0.79,0,
whete,1,1,2.27,0,
artical,1,1,0.9,0,
classed,1,1,0.58,0,
rudderow,1,1,0.79,0,
vetrecords,1,1,1.17,0,
vengence,1,1,0.58,0,
ehring,1,1,0.98,0,
dzendran,1,5,0.01,0,
northridge,3,21,1.4,0,
knapp,2,2,1.62,0,
kobca,1,2,1.11,0,
mcgriff,1,1,0.05,0,
classes,3,5,2.91,0,
ecusson,1,2,0.87,0,
kiberg,1,2,0.42,0,
simulator,1,3,0.18,1,
noke,1,1,0.3,0,
gosman,2,4,2.85,0,
mabel,3,4,2.34,0,
villingen,1,1,1.06,0,
memorialfrankrhodes,1,1,0.61,0,
jenkins,13,16,8.81,0,
wholiberatedfrance,1,2,0.55,0,
appel,1,2,0.97,0,
desorbo,1,1,0.61,0,
pomkvan,1,1,0.43,0,
oklahoman,1,2,0.4,0,
allyn,2,2,1.4,1,
moves,1,1,1.02,0,
slovut,1,2,0.29,0,
borcherding,1,1,0.56,0,
shattuck,2,2,0.43,0,
gogola,1,1,0.71,0,
satterthwaite,1,1,0.27,0,
sergant,2,2,1.67,1,
walters,6,7,4.220000000000001,0,
fourragere,1,1,0.74,0,
guarisco,2,2,0.87,0,
noel,11,10,9.53,1,
miamians,1,1,1.0,0,
ottinger,1,2,0.4,0,
guyslaine,2,2,1.4,0,
vetnam,4,4,1.9,0,
crossgulf,1,1,0.14,0,
enjured,1,1,0.64,0,
364th,1,1,0.96,0,
benard,3,3,2.7,0,
watch,8,10,4.3100000000000005,1,
catskill,2,6,0.9400000000000001,0,
azore,1,1,0.91,0,
sultzaberger,1,2,0.66,0,
schmaeling's,2,1,0.74,0,
infertructure,1,1,0.6,0,
eiler,1,1,0.71,0,
donoho,3,3,3.34,0,
often,1,1,0.42,0,
nunzio,1,2,0.8,0,
arrey,1,3,0.46,0,
perlman,1,4,0.98,0,
hepatitis,2,2,1.38,0,
coppocks,1,1,1.87,0,
sorlie,1,2,0.28,0,
olympic,1,2,0.69,0,
justice,2,3,1.28,0,
matthews,8,8,5.890000000000001,0,
calava,1,1,0.43,0,
daryl,2,4,0.62,0,
dibattista,2,2,2.0,0,
vincent,48,55,37.13,2,
through,12,43,9.520000000000001,1,
frozen,1,3,0.33,0,
poeschel,1,1,0.51,0,
ra52508354,1,1,1.61,0,
fairless,2,1,1.46,0,
1861nc,1,3,0.85,0,
ferch,1,2,1.25,0,
naomi,3,3,2.2199999999999998,1,
hopkinton,2,5,1.34,0,
bozman,1,1,0.38,0,
classic,2,23,0.9299999999999999,0,
population,9,17,3.3,0,
9362649,1,1,0.96,0,
knutson,1,2,1.02,0,
woodvillme,1,1,1.1,0,
gehring,1,2,0.27,0,
onthe,1,1,0.8,0,
wegrzyn,1,1,1.05,0,
lonnie,12,15,6.430000000000001,0,
dermond,1,1,0.65,0,
medallionmedallion,1,1,0.46,0,
3096th,2,2,1.25,0,
circus,1,2,0.37,0,
13145,2,2,1.14,0,
duchon,1,7,0.24,0,
coakley,1,2,1.16,0,
stefan,2,3,1.12,0,
zuelsdorf,1,1,0.91,0,
kaihoi,1,1,0.29,0,
honey,3,4,0.89,0,
fratantonio,1,1,0.77,1,
scottsboro,1,1,1.07,0,
pfc13079594,1,1,0.7,0,
rank,51,66,31.339999999999993,0,
norm,1,1,0.49,0,
social,9,20,6.370000000000001,0,
seymourkotz,1,1,1.17,0,
ranh,2,5,1.71,0,
guillen,1,1,0.77,0,
quesenberry,1,1,0.44,0,
rand,1,2,0.3,0,
nord,2,6,1.33,0,
rana,1,12,0.57,0,
griego,1,1,0.35,0,
abbreviations,1,1,0.17,0,
nations,6,13,3.4699999999999998,0,
heacker,1,1,0.16,0,
capra,1,2,1.11,0,
bandmasters,1,3,0.98,0,
oline,1,1,1.88,0,
piccino,1,1,0.79,0,
oleary,1,1,1.11,0,
buckingham,4,5,1.52,0,
krzywonos,1,1,1.06,0,
ramo,1,1,0.12,0,
veterns,34,44,29.500000000000007,0,
297th,2,7,1.52,0,
veterne,1,1,0.58,0,
autunnale,1,1,0.93,0,
mesothelioma,1,2,0.34,0,
bombardiers,1,2,0.11,0,
veterna,1,1,0.8,0,
mckoy,1,2,0.92,0,
antique,5,29,2.8600000000000003,0,
rollins,2,4,1.5499999999999998,0,
dorris,1,1,0.18,0,
milne,1,1,0.61,0,
sandakan,1,3,0.32,0,
civilwarbattle,1,1,0.25,0,
johnny,19,34,10.36,0,
retired,11,12,9.739999999999998,0,
capts,1,3,0.79,0,
bunner,1,1,0.31,0,
bunney,1,1,0.85,0,
wwho,1,2,0.35,0,
distance,1,1,0.53,0,
rapp,2,3,1.5499999999999998,0,
denon,1,4,0.7,0,
ketchikan,1,1,0.59,0,
fiction,8,82,4.26,0,
beyers,1,2,0.17,0,
weltfish,1,1,0.56,0,
demarco,4,3,5.630000000000001,0,
note,2,6,1.1800000000000002,0,
rape,5,23,3.5500000000000003,0,
olympus,1,2,0.73,0,
water,9,10,6.540000000000001,0,
centralia,1,1,0.31,0,
hackney,1,1,0.44,0,
henneman,1,1,0.62,0,
vintage,22,259,12.62,0,
newell,6,7,4.68,1,
ferrell,1,3,0.54,0,
akihido,2,3,1.2,0,
demarce,1,2,0.56,0,
movie,13,21,10.950000000000001,0,
unknown,8,61,4.44,0,
usliberty,1,1,0.95,0,
indianaolis,1,1,0.73,0,
wates,1,1,0.28,0,
revoltionary,2,3,0.51,0,
civilwarbattleofkennesawmountain,1,1,0.4,0,
picketts,3,7,1.08,0,
galpin,1,1,0.61,0,
gerrish,1,4,0.25,0,
nose,3,9,2.2,0,
patch,22,52,15.11,1,
haywire,1,1,0.61,0,
pleines,1,2,0.51,0,
apply,2,3,0.67,0,
where,370,530,240.19000000000005,4,
correspondent,4,4,3.0,0,
bratcher,1,1,0.93,0,
wonded,1,1,0.9,0,
frenchie,1,1,0.15,0,
villers,1,1,0.8,0,
9x19mm,1,1,0.34,0,
rare,6,36,2.4299999999999997,0,
finkel,1,1,1.29,0,
wonder,1,1,0.85,0,
toraichi,1,1,0.9,0,
nelson,31,38,18.929999999999996,0,
vetersn,2,2,1.01,0,
camillo,1,1,1.55,0,
borgman,1,1,0.05,0,
cornell,6,11,3.98,0,
dakota,17,27,10.29,0,
mateja,1,1,0.71,0,
barnhart,1,1,0.5,0,
jefferson,26,56,13.170000000000002,0,
steinmacher,1,2,0.41,0,
wwar,2,2,2.1,0,
315th,3,17,2.5900000000000003,0,
chemicall,1,1,0.63,0,
eastview,1,1,0.88,0,
redding,3,4,2.29,0,
cathedral,1,1,1.09,0,
rainbow,54,100,30.82,0,
zelem,1,1,0.52,0,
isabel,1,1,0.98,0,
207809,1,1,0.29,0,
resha,1,1,1.79,0,
noon,2,2,1.54,0,
browning,7,7,4.51,0,
fitch,5,6,3.7299999999999995,0,
capps,1,1,1.0,0,
wimmer,1,2,0.74,0,
washtonamerica,1,1,0.18,0,
forarchullos,1,1,1.74,0,
circle,1,1,0.39,0,
parachite,1,1,0.91,0,
guides,2,59,0.46,0,
northeast,1,1,0.53,0,
lorance,1,1,0.64,0,
rath,2,4,1.71,0,
rate,5,7,4.2,0,
privet,4,3,2.75,0,
kirean,1,1,0.76,0,
francer,1,1,0.67,0,
frances,7,7,4.99,0,
dolman,2,2,0.34,0,
hermonawitz,1,1,0.17,0,
rats,1,2,0.28,0,
kravontka,1,1,0.72,1,
pfister,1,1,0.21,0,
expeditionary,10,23,3.78,0,
scottish,5,5,3.75,0,
fairfield,3,3,2.14,0,
entertainment,4,11,1.52,0,
phillipine,4,3,2.33,0,
paradis,1,1,0.88,0,
krumweide,1,1,0.72,0,
normanyd,1,1,0.36,0,
mechenized,1,3,0.52,0,
kinnaman,1,1,0.46,0,
rash,2,6,0.41000000000000003,0,
layten,1,1,0.53,0,
identification,8,19,4.890000000000001,0,
uhlmann,1,1,1.15,0,
spread,1,3,0.32,0,
limited,2,10,0.7,0,
tejanos,1,1,0.82,0,
durring,2,2,1.22,0,
252nd,1,1,0.59,0,
scripps,1,2,0.7,0,
slideshow,1,2,0.7,0,
richard,201,289,130.89000000000004,8,
scbd,1,16,0.49,1,
year,58,281,29.76000000000001,0,
pa38,1,4,0.43,0,
reson,1,3,0.6,0,
yom2wwww,1,1,0.16,0,
hemmer,1,9,0.18,0,
nufer,1,1,0.67,0,
comissioned,2,3,1.4500000000000002,0,
chaos,1,1,0.32,0,
donout,1,1,0.99,0,
krawiecki,1,1,1.02,0,
melcados,1,1,0.31,0,
harland+,1,1,1.16,0,
disney,1,1,0.48,0,
bombadier,3,3,2.55,0,
observer,2,2,1.14,0,
groseclose,1,1,0.63,0,
fghte3r,1,1,0.54,0,
denix,1,59,0.52,0,
peddle,1,2,0.94,0,
tinnell,1,5,0.09,0,
veeran,1,1,1.06,0,
gabbard,1,1,0.67,0,
douglass,2,2,1.6600000000000001,0,
hegmon,1,4,0.41,0,
merica,1,3,0.12,0,
odonnell,1,1,0.91,0,
chaps,1,2,0.64,0,
attic,1,1,0.84,0,
finkas,1,2,0.45,0,
mitz,1,1,0.37,0,
1regiment,1,1,0.17,0,
denis,1,1,0.29,0,
kaminski,1,3,1.19,0,
rexords,1,1,1.78,0,
clunty,1,1,0.18,0,
worldwartwoaircraft,1,2,0.93,0,
chase,4,5,2.91,0,
behling,1,1,0.83,0,
harshaw,1,1,0.9,0,
penzance,1,2,0.92,0,
buffalo,13,19,9.02,1,
overlord,2,5,0.62,0,
mccleary,2,4,0.97,0,
picket,1,1,0.32,0,
regulars,3,15,0.55,0,
mound,1,1,0.32,0,
pickey,1,1,0.34,0,
navsource,1,1,1.03,0,
peyton,2,1,0.5,0,
casuality,5,9,3.0599999999999996,0,
teens,2,2,0.92,0,
charm,2,2,0.61,0,
adairsville,1,1,0.29,0,
controllers,1,3,0.56,0,
ww2vet,2,3,1.1800000000000002,0,
mount,7,12,3.1799999999999993,0,
feeney,1,2,0.39,0,
starcevich,2,4,1.13,0,
loacated,1,1,0.14,0,
chart,9,19,3.79,0,
newspapers,9,15,6.180000000000001,1,
willdin,1,1,0.56,0,
garden,6,33,4.57,0,
charo,1,2,0.84,0,
gottesman,1,1,0.18,0,
clyde,43,60,24.829999999999995,2,
paul's,1,1,0.92,0,
hornet,5,9,2.99,1,
escaped,2,3,1.11,0,
bayonette,1,2,0.5,0,
worldwar2submarines,1,1,0.74,0,
horney,1,1,0.44,0,
lambert,12,23,8.02,1,
petruzzi,2,2,0.99,0,
koochiching,1,1,0.91,1,
brinkhaus,1,1,0.37,0,
adopted,4,4,3.32,0,
diision,1,1,0.74,0,
bombers+,2,2,0.52,0,
escapes,1,1,0.59,0,
